anon_S3935E	501.131858524	536.0	-34.8681414761
anon_S2869E	662.370334968	532.0	130.370334968
anon_S3354E	575.488151182	584.0	-8.5118488178
anon_S5409E	706.711246221	577.0	129.711246221
anon_S2793E	608.111280346	531.0	77.1112803463
anon_S48E	662.419627128	772.0	-109.580372872
anon_S6098E	592.230861363	592.230861363	0.0
anon_S4579E	516.843127103	563.0	-46.1568728972
anon_S4032E	692.93580062	799.0	-106.06419938
anon_S3660E	478.824191417	478.824191417	0.0
anon_S4353E	645.548303034	572.0	73.5483030344
anon_S4382E	461.009811477	461.009811477	0.0
anon_S2491E	656.093072961	483.0	173.093072961
anon_S4811E	537.261680155	535.0	2.26168015509
anon_S2092E	712.365069453	430.0	282.365069453
anon_S2025E	594.516819631	691.0	-96.4831803686
anon_S1817E	659.329827758	637.0	22.3298277584
anon_S4723E	527.438340324	540.0	-12.5616596757
anon_S1484E	624.765726861	678.0	-53.2342731392
anon_S2775E	631.225678185	680.0	-48.7743218145
anon_S1662E	732.570808359	599.0	133.570808359
anon_S5410E	706.694391878	706.694391878	0.0
anon_S5360E	550.905986774	515.0	35.9059867743
anon_S1787E	623.123799079	708.0	-84.8762009207
anon_S5963E	545.172372867	646.0	-100.827627133
anon_S1253E	703.433403426	703.433403426	0.0
anon_S5255E	489.655111888	689.0	-199.344888112
anon_S5898E	642.848873122	560.0	82.8488731222
anon_S1150E	630.126008482	630.126008482	0.0
anon_S1882E	574.923366756	574.923366756	0.0
anon_S1879E	584.819030018	551.0	33.8190300182
anon_S4379E	585.29749838	515.0	70.2974983803
anon_S4444E	695.539497671	620.0	75.5394976712
anon_S1058E	637.094200798	628.0	9.0942007984
anon_S5160E	511.57375967	531.0	-19.4262403302
anon_S369E	755.095661517	510.0	245.095661517
anon_S5135E	525.0	525.0	0.0
anon_S87E	642.826588966	449.0	193.826588966
anon_S183E	631.653791926	492.0	139.653791926
anon_S5958E	661.320076938	444.0	217.320076938
anon_S3372E	665.362015685	665.362015685	0.0
anon_S4601E	580.811977974	580.811977974	0.0
anon_S4654E	600.205268533	472.0	128.205268533
anon_S1571E	622.823663423	614.0	8.82366342295
anon_S2175E	655.945249756	562.0	93.9452497557
anon_S1757E	729.445276248	611.0	118.445276248
anon_S3323E	590.775941892	525.0	65.7759418923
anon_S4246E	578.739992347	578.739992347	0.0
anon_S4749E	609.292436996	658.0	-48.7075630039
anon_S202E	590.598931217	352.0	238.598931217
anon_S2640E	631.259124487	489.0	142.259124487
anon_S378E	-1	-1	0
anon_S399E	-1	-1	0
anon_S5141E	712.171591233	499.0	213.171591233
anon_S3417E	630.477960437	594.0	36.477960437
anon_S5772E	511.129853872	543.0	-31.8701461283
anon_S3740E	602.261796645	602.261796645	0.0
anon_S3715E	501.13946394	501.13946394	0.0
anon_S2359E	732.684819375	532.0	200.684819375
anon_S2157E	616.140663468	466.0	150.140663468
anon_S212E	721.242097577	721.242097577	0.0
anon_S5585E	579.653955106	615.0	-35.3460448936
anon_S1334E	754.0	754.0	0.0
anon_S4099E	712.175132139	510.0	202.175132139
anon_S1619E	694.514948282	732.0	-37.4850517183
anon_S4812E	595.882040719	667.0	-71.1179592812
anon_S3045E	665.362015685	665.362015685	0.0
anon_S625E	596.768830521	749.0	-152.231169479
anon_S3881E	574.670347712	340.0	234.670347712
anon_S505E	664.624566119	677.0	-12.3754338812
anon_S122E	599.552921575	599.552921575	0.0
anon_S831E	636.565825078	559.0	77.5658250776
anon_S5821E	489.902754614	775.0	-285.097245386
anon_S4830E	573.072287494	562.0	11.072287494
anon_S6019E	546.680274319	518.0	28.6802743188
anon_S67E	634.550457263	630.0	4.55045726339
anon_S2518E	589.69707123	614.0	-24.3029287699
anon_S5098E	429.775289775	528.0	-98.2247102247
anon_S2527E	695.769044148	468.0	227.769044148
anon_S2507E	568.0	568.0	0.0
anon_S4220E	654.129955436	654.129955436	0.0
anon_S569E	481.56976016	496.0	-14.4302398403
anon_S6111E	649.312939859	582.0	67.3129398591
anon_S4589E	529.768656281	528.0	1.76865628097
anon_S1047E	681.0	681.0	0.0
anon_S3102E	775.857969449	556.0	219.857969449
anon_S2463E	693.510395162	511.0	182.510395162
anon_S450E	782.260092219	552.0	230.260092219
anon_S1337E	598.54165312	441.0	157.54165312
anon_S808E	621.835093358	667.0	-45.1649066425
anon_S2878E	638.883875619	620.0	18.8838756194
anon_S3149E	538.614040256	538.614040256	0.0
anon_S3505E	566.629911107	721.0	-154.370088893
anon_S1152E	629.215119854	739.0	-109.784880146
anon_S4485E	696.852006696	476.0	220.852006696
anon_S2000E	768.458779644	465.0	303.458779644
anon_S2458E	667.554621865	360.0	307.554621865
anon_S6070E	773.478812961	773.478812961	0.0
anon_S1029E	-1	-1	0
anon_S1092E	574.606005997	444.0	130.606005997
anon_S159E	645.435272536	744.0	-98.5647274641
anon_S3685E	681.329894676	681.329894676	0.0
anon_S2825E	723.715767701	637.0	86.7157677009
anon_S2405E	634.249914611	375.0	259.249914611
anon_S2598E	589.694816927	621.0	-31.3051830731
anon_S5018E	706.694391878	706.694391878	0.0
anon_S995E	655.0	655.0	0.0
anon_S940E	614.0	614.0	0.0
anon_S6064E	535.78776845	520.0	15.7877684497
anon_S1174E	651.85644227	576.0	75.8564422697
anon_S1417E	657.72267727	549.0	108.72267727
anon_S2758E	645.890940289	562.0	83.8909402888
anon_S5129E	573.0	573.0	0.0
anon_S2306E	622.821675029	626.0	-3.17832497098
anon_S4129E	650.071021273	578.0	72.071021273
anon_S5680E	646.902352213	555.0	91.902352213
anon_S5913E	720.791310508	600.0	120.791310508
anon_S2238E	613.819623235	624.0	-10.1803767648
anon_S3614E	515.271790858	390.0	125.271790858
anon_S130E	629.818654542	629.818654542	0.0
anon_S1780E	696.438390044	659.0	37.4383900436
anon_S4367E	643.190434944	596.0	47.1904349437
anon_S733E	599.674350825	407.0	192.674350825
anon_S2932E	654.043684266	710.0	-55.9563157337
anon_S2618E	652.150404545	724.0	-71.8495954545
anon_S5935E	584.296342274	627.0	-42.7036577262
anon_S418E	705.671616523	546.0	159.671616523
anon_S2723E	634.745817369	713.0	-78.2541826314
anon_S2320E	551.296578409	729.0	-177.703421591
anon_S1515E	696.7507027	529.0	167.7507027
anon_S1420E	648.176022213	589.0	59.1760222133
anon_S2698E	589.705766399	587.0	2.70576639926
anon_S1836E	515.014123899	740.0	-224.985876101
anon_S6038E	655.291983603	655.291983603	0.0
anon_S4349E	543.344827586	547.0	-3.65517241379
anon_S3291E	654.375469802	523.0	131.375469802
anon_S1918E	751.176520729	733.0	18.176520729
anon_S2206E	622.88414989	466.0	156.88414989
anon_S5183E	767.193874526	531.0	236.193874526
anon_S5329E	635.767960827	520.0	115.767960827
anon_S1019E	637.094185236	633.0	4.09418523635
anon_S4056E	501.138435422	520.0	-18.861564578
anon_S2942E	623.146392527	623.146392527	0.0
anon_S1936E	676.628160197	532.0	144.628160197
anon_S3353E	613.962198029	548.0	65.9621980288
anon_S1552E	729.316758853	522.0	207.316758853
anon_S2636E	584.842882339	531.0	53.842882339
anon_S5513E	456.406611164	729.0	-272.593388836
anon_S1858E	529.233758614	677.0	-147.766241386
anon_S4317E	655.955760488	548.0	107.955760488
anon_S1123E	697.672640618	565.0	132.672640618
anon_S4595E	582.944020099	549.0	33.9440200992
anon_S1638E	721.765549424	559.0	162.765549424
anon_S1135E	631.424275607	564.0	67.4242756075
anon_S1405E	459.626653891	459.626653891	0.0
anon_S3848E	566.54935079	763.0	-196.45064921
anon_S4152E	567.172320127	466.0	101.172320127
anon_S4675E	649.003339525	616.0	33.0033395253
anon_S5632E	490.446923229	576.0	-85.5530767715
anon_S5214E	715.547832413	715.547832413	0.0
anon_S2895E	631.456727276	631.456727276	0.0
anon_S3262E	474.0	474.0	0.0
anon_S4755E	601.550929816	604.0	-2.44907018409
anon_S4700E	601.474271211	797.0	-195.525728789
anon_S2969E	645.8238284	645.8238284	0.0
anon_S352E	775.610058646	533.0	242.610058646
anon_S3454E	712.11191481	542.0	170.11191481
anon_S3084E	695.473772426	657.0	38.4737724261
anon_S2132E	647.485042369	647.485042369	0.0
anon_S5611E	546.914705884	591.0	-44.0852941155
anon_S2970E	651.822738985	673.0	-21.1772610151
anon_S1998E	703.383470442	670.0	33.3834704415
anon_S1227E	399.0	399.0	0.0
anon_S1031E	637.094148844	657.0	-19.9058511559
anon_S5040E	732.156829794	497.0	235.156829794
anon_S1273E	637.094171163	662.0	-24.9058288368
anon_S3339E	678.323817741	488.0	190.323817741
anon_S3866E	768.820975606	492.0	276.820975606
anon_S2913E	667.059121564	602.0	65.0591215638
anon_S3736E	610.23090088	610.23090088	0.0
anon_S2551E	695.754436986	499.0	196.754436986
anon_S1703E	654.560242711	587.0	67.5602427111
anon_S2504E	608.284164842	518.0	90.2841648425
anon_S1475E	740.485857584	466.0	274.485857584
anon_S3139E	538.570323476	588.0	-49.4296765237
anon_S5291E	546.231582923	544.0	2.23158292259
anon_S3182E	647.620112442	578.0	69.620112442
anon_S3066E	589.704895306	589.704895306	0.0
anon_S3975E	652.58575379	639.0	13.58575379
anon_S4012E	752.985133829	609.0	143.985133829
anon_S1589E	662.221882189	683.0	-20.7781178115
anon_S812E	567.183848324	640.0	-72.8161516756
anon_S2049E	655.967371547	555.0	100.967371547
anon_S4228E	501.13946394	501.13946394	0.0
anon_S6034E	502.033553095	502.033553095	0.0
anon_S6043E	596.045933257	596.045933257	0.0
anon_S24E	664.171883094	681.0	-16.8281169058
anon_S1738E	684.001314945	684.001314945	0.0
anon_S5757E	646.824515782	646.824515782	0.0
anon_S4269E	602.223393496	628.0	-25.7766065041
anon_S292E	647.020326484	522.0	125.020326484
anon_S3481E	712.133864037	532.0	180.133864037
anon_S3928E	552.992770157	552.992770157	0.0
anon_S4252E	601.478993716	601.478993716	0.0
anon_S178E	646.229163703	586.0	60.2291637029
anon_S2844E	695.361032726	743.0	-47.6389672742
anon_S433E	690.83656748	690.83656748	0.0
anon_S3662E	755.489083468	550.0	205.489083468
anon_S4380E	634.883456398	634.883456398	0.0
anon_S3585E	622.071756115	622.071756115	0.0
anon_S752E	742.44652856	742.44652856	0.0
anon_S783E	-1	-1	0
anon_S5487E	571.0	590.0	-19.0
anon_S332E	658.793444938	653.0	5.79344493847
anon_S3153E	647.485042369	647.485042369	0.0
anon_S4021E	631.235509784	554.0	77.2355097843
anon_S4074E	665.67493944	505.0	160.67493944
anon_S1468E	809.072567072	581.0	228.072567072
anon_S843E	690.91444592	616.0	74.9144459199
anon_S3644E	651.842223716	657.0	-5.1577762835
anon_S4134E	629.084570864	744.0	-114.915429136
anon_S4034E	652.566419835	675.0	-22.4335801648
anon_S1340E	649.930697881	536.0	113.930697881
anon_S4161E	600.992735015	563.0	37.992735015
anon_S1380E	459.626653891	459.626653891	0.0
anon_S2791E	678.87664907	648.0	30.8766490703
anon_S2493E	629.336741651	550.0	79.3367416514
anon_S4235E	628.019569521	628.019569521	0.0
anon_S4817E	644.66888133	644.66888133	0.0
anon_S2027E	622.42372946	537.0	85.4237294602
anon_S1509E	723.177422732	464.0	259.177422732
anon_S1811E	665.359261579	685.0	-19.6407384211
anon_S556E	474.229381091	565.0	-90.7706189094
anon_S249E	716.471509638	487.0	229.471509638
anon_S1660E	678.85249011	678.85249011	0.0
anon_S1118E	522.346477516	649.0	-126.653522484
anon_S5965E	650.321998537	599.0	51.3219985375
anon_S1251E	-1	-1	0
anon_S1204E	654.045520673	552.0	102.045520673
anon_S2777E	658.062692053	532.0	126.062692053
anon_S3431E	660.017193304	693.0	-32.9828066964
anon_S1880E	706.865827555	528.0	178.865827555
anon_S1877E	622.829986769	615.0	7.82998676879
anon_S6104E	591.991635553	639.0	-47.0083644475
anon_S778E	630.136868508	626.0	4.13686850821
anon_S5162E	536.030568994	597.0	-60.9694310061
anon_S5133E	600.931997394	600.931997394	0.0
anon_S3784E	629.338972778	559.0	70.3389727776
anon_S81E	613.24406478	774.0	-160.75593522
anon_S4446E	656.260696399	656.260696399	0.0
anon_S1681E	753.005668116	728.0	25.0056681161
anon_S1435E	656.260696399	656.260696399	0.0
anon_S4097E	624.762338083	675.0	-50.2376619168
anon_S1964E	634.062475845	549.0	85.0624758453
anon_S1755E	690.964765941	509.0	181.964765941
anon_S3325E	460.0	460.0	0.0
anon_S3728E	694.552400222	694.552400222	0.0
anon_S3370E	665.405697492	663.0	2.40569749203
anon_S4656E	741.87966799	530.0	211.87966799
anon_S4796E	556.366577122	593.0	-36.6334228785
anon_S1339E	649.929837773	667.0	-17.0701622265
anon_S200E	557.032913143	731.0	-173.967086857
anon_S2304E	732.665648591	553.0	179.665648591
anon_S2642E	566.683617985	693.0	-126.316382015
anon_S6128E	502.033553095	502.033553095	0.0
anon_S5774E	646.854640036	575.0	71.854640036
anon_S5796E	661.71547607	530.0	131.71547607
anon_S3717E	694.651902725	610.0	84.6519027251
anon_S4503E	380.936602146	380.936602146	0.0
anon_S2151E	775.616025877	712.0	63.6160258773
anon_S2886E	559.352507923	559.352507923	0.0
anon_S214E	621.733577154	623.0	-1.26642284554
anon_S5583E	591.736708475	594.0	-2.26329152461
anon_S4311E	634.866509157	548.0	86.8665091569
anon_S2679E	634.79802852	673.0	-38.2019714802
anon_S3047E	654.431638745	493.0	161.431638745
anon_S627E	596.508070281	690.0	-93.4919297189
anon_S6113E	704.818784085	522.0	182.818784085
anon_S391E	654.001781723	724.0	-69.9982182765
anon_S120E	631.410308207	631.410308207	0.0
anon_S833E	636.558734745	507.0	129.558734745
anon_S5823E	778.180885154	553.0	225.180885154
anon_S2332E	646.211579747	541.0	105.211579747
anon_S38E	663.937436516	740.0	-76.062563484
anon_S3027E	646.139943757	565.0	81.1399437572
anon_S5021E	599.906588808	599.906588808	0.0
anon_S3883E	667.090835423	600.0	67.0908354227
anon_S3387E	590.902169469	521.0	69.9021694693
anon_S3782E	634.155976062	501.0	133.155976062
anon_S4326E	589.710275006	573.0	16.7102750055
anon_S3446E	649.749154937	653.0	-3.25084506328
anon_S3528E	647.008715846	577.0	70.0087158462
anon_S65E	662.246207357	492.0	170.246207357
anon_S4391E	590.459606927	481.0	109.459606927
anon_S649E	605.0	605.0	0.0
anon_S3415E	606.058958871	442.0	164.058958871
anon_S4669E	685.545715402	585.0	100.545715402
anon_S5656E	523.325479785	638.0	-114.674520215
anon_S5639E	541.484805366	592.0	-50.5151946337
anon_S1144E	527.0	527.0	0.0
anon_S2521E	723.927303918	524.0	199.927303918
anon_S4299E	602.208714635	631.0	-28.7912853647
anon_S4222E	711.088467967	592.0	119.088467967
anon_S4761E	581.900474419	576.0	5.90047441925
anon_S1433E	656.260696399	656.260696399	0.0
anon_S6E	664.612994175	643.0	21.6129941751
anon_S5605E	618.405737921	494.0	124.405737921
anon_S884E	736.0	736.0	0.0
anon_S859E	626.888758302	624.0	2.88875830228
anon_S1109E	620.651786581	620.651786581	0.0
anon_S4487E	589.749242245	452.0	137.749242245
anon_S1691E	712.107602517	546.0	166.107602517
anon_S4059E	566.926179454	565.0	1.92617945408
anon_S5227E	441.078404019	509.0	-67.9215959806
anon_S4834E	518.521454076	700.0	-181.478545924
anon_S2006E	721.101494612	629.0	92.1014946123
anon_S1039E	479.0	479.0	0.0
anon_S4175E	514.793508868	499.0	15.7935088679
anon_S5835E	687.299000715	694.0	-6.70099928501
anon_S6088E	656.278267538	660.0	-3.7217324623
anon_S3170E	775.675434854	519.0	256.675434854
anon_S942E	640.0	640.0	0.0
anon_S6066E	593.85620294	600.0	-6.14379705969
anon_S1172E	651.854525851	451.0	200.854525851
anon_S1189E	557.0	667.0	-110.0
anon_S4916E	689.770850968	522.0	167.770850968
anon_S5468E	666.192647253	524.0	142.192647253
anon_S5682E	646.847318697	593.0	53.8473186971
anon_S5948E	617.460309909	535.0	82.4603099091
anon_S2341E	654.571177045	583.0	71.5711770452
anon_S1782E	687.96379681	507.0	180.96379681
anon_S4361E	612.0	555.0	57.0
anon_S5210E	609.35764255	595.0	14.35764255
anon_S2616E	740.563315043	470.0	270.563315043
anon_S2965E	657.044998015	588.0	69.0449980147
anon_S5548E	483.0	611.0	-128.0
anon_S3616E	600.952623516	653.0	-52.0473764844
anon_S5882E	689.775542078	549.0	140.775542078
anon_S4406E	589.69803736	611.0	-21.30196264
anon_S2721E	590.788114112	580.0	10.7881141125
anon_S2326E	650.969919475	710.0	-59.0300805247
anon_S2990E	597.046915911	597.046915911	0.0
anon_S4945E	574.781984879	588.0	-13.2180151207
anon_S4561E	579.5	579.5	0.0
anon_S5933E	619.508605546	572.0	47.5086055461
anon_S1834E	711.231381294	638.0	73.2313812941
anon_S4347E	537.137931034	607.0	-69.8620689655
anon_S2068E	693.359486139	529.0	164.359486139
anon_S3293E	696.430676351	696.430676351	0.0
anon_S3242E	655.990432748	573.0	82.9904327476
anon_S3239E	695.481015714	612.0	83.4810157143
anon_S4196E	672.937373409	575.0	97.9373734091
anon_S1024E	603.0	603.0	0.0
anon_S144E	561.78299764	678.0	-116.21700236
anon_S5181E	685.187364582	586.0	99.1873645823
anon_S5635E	720.937193735	512.0	208.937193735
anon_S1041E	-1	-1	0
anon_S980E	637.094133848	779.0	-141.905866152
anon_S1694E	646.35184482	519.0	127.35184482
anon_S731E	632.013127554	647.0	-14.9868724464
anon_S3688E	782.254128552	782.254128552	0.0
anon_S764E	604.309016814	728.0	-123.690983186
anon_S2538E	634.579537397	798.0	-163.420462603
anon_S1934E	606.105377855	551.0	55.1053778548
anon_S1943E	711.844987319	686.0	25.8449873192
anon_S315E	669.84760055	596.0	73.8476005504
anon_S2388E	622.872819473	505.0	117.872819473
anon_S1554E	624.688069993	670.0	-45.3119300069
anon_S2630E	589.703512096	594.0	-4.29648790387
anon_S2235E	751.519649571	556.0	195.519649571
anon_S5708E	704.627647261	606.0	98.6276472614
anon_S5268E	711.820442484	525.0	186.820442484
anon_S1470E	622.853240807	514.0	108.853240807
anon_S4673E	516.84348703	567.0	-50.1565129701
anon_S5831E	661.449985242	765.0	-103.550014758
anon_S3264E	703.627797614	604.0	99.6277976144
anon_S4205E	501.129719305	519.0	-17.8702806947
anon_S1166E	630.126008482	630.126008482	0.0
anon_S1601E	678.121939591	613.0	65.1219395907
anon_S5788E	629.544716113	531.0	98.5447161132
anon_S116E	560.137503101	560.137503101	0.0
anon_S5617E	491.22386908	651.0	-159.77613092
anon_S1270E	-1	-1	0
anon_S1225E	565.0	565.0	0.0
anon_S354E	775.60511446	630.0	145.60511446
anon_S3086E	743.402657806	721.0	22.4026578064
anon_S3864E	642.384591716	756.0	-113.615408284
anon_S3761E	651.805765794	795.0	-143.194234206
anon_S3734E	786.978925099	712.0	74.9789250994
anon_S538E	488.453046395	390.0	98.4530463951
anon_S2130E	602.307063842	578.0	24.3070638419
anon_S2165E	705.966591921	544.0	161.966591921
anon_S5668E	635.077352186	583.0	52.0773521864
anon_S2502E	590.035366953	395.0	195.035366953
anon_S508E	664.512138718	726.0	-61.4878612822
anon_S4928E	511.483860891	538.0	-26.5161391092
anon_S516E	662.625591435	758.0	-95.3744085655
anon_S4848E	589.583784513	650.0	-60.4162154867
anon_S5646E	720.958655846	501.0	219.958655846
anon_S2047E	489.433682505	741.0	-251.566317495
anon_S3064E	589.704895306	589.704895306	0.0
anon_S3977E	597.122311	398.0	199.122311
anon_S3013E	597.046915911	597.046915911	0.0
anon_S1062E	637.09419719	566.0	71.0941971898
anon_S4975E	648.755492395	524.0	124.755492395
anon_S5068E	741.785604685	578.0	163.785604685
anon_S3311E	515.118657973	636.0	-120.881342027
anon_S526E	664.025922181	698.0	-33.974077819
anon_S6041E	662.748400686	499.0	163.748400686
anon_S3951E	515.202017124	599.0	-83.7979828763
anon_S3039E	589.948804908	446.0	143.948804908
anon_S2952E	622.157243387	569.0	53.1572433871
anon_S5755E	646.793114493	713.0	-66.2068855072
anon_S5722E	646.767362371	748.0	-101.232637629
anon_S2231E	630.572969864	535.0	95.5729698637
anon_S668E	637.094184506	637.094184506	0.0
anon_S2842E	732.815194577	561.0	171.815194577
anon_S3639E	575.510594549	536.0	39.510594549
anon_S4386E	729.0	649.0	80.0
anon_S2495E	656.106804626	494.0	162.106804626
anon_S4815E	646.273634774	601.0	45.2736347742
anon_S2477E	656.002194498	492.0	164.002194498
anon_S781E	592.230861363	592.230861363	0.0
anon_S5485E	676.748465979	555.0	121.748465979
anon_S330E	633.567741536	569.0	64.5677415357
anon_S3151E	737.933387862	661.0	76.9333878616
anon_S3587E	703.32200472	731.0	-27.6779952796
anon_S413E	651.082991037	631.0	20.0829910371
anon_S845E	690.915780707	540.0	150.915780707
anon_S3642E	613.836261032	613.836261032	0.0
anon_S810E	724.443723197	638.0	86.4437231972
anon_S5002E	534.648672914	535.0	-0.351327086073
anon_S1382E	459.625868742	617.0	-157.374131258
anon_S2797E	743.518224093	600.0	143.518224093
anon_S588E	636.187845164	480.0	156.187845164
